revision;file;nodeIdentifier1;nodeIdentifier2
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_a2e21_8110c/rev_a2e21-8110c.revisions;/src/java/org/apache/cassandra/db/CompactionManager.java;public long getTotalBytes()        ;public long getTotalBytes()        
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_a2e21_8110c/rev_a2e21-8110c.revisions;/src/java/org/apache/cassandra/db/CompactionManager.java;public long getBytesRead()        ;public long getBytesRead()        
/home/ines/gjcc/fpfnanalysis/samplerpl/java_graylog2server/revisions/rev_acad8_bb2d4/rev_acad8-bb2d4.revisions;/graylog2-server/src/main/java/org/graylog2/ServerVersion.java;public static final Version v0_20_0_RC_2 ;public static final Version v0_20_0_RC_2 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_graylog2server/revisions/rev_acad8_bb2d4/rev_acad8-bb2d4.revisions;/graylog2-server/src/main/java/org/graylog2/ServerVersion.java;public static final Version v0_20_0_RC_3 ;public static final Version v0_20_0_RC_3 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_b3bb7_d93b8/rev_b3bb7-d93b8.revisions;/test/unit/org/apache/cassandra/db/RangeTombstoneListTest.java;private RangeTombstoneList makeRandom(int size, int maxItSize, int maxItDistance, int maxMarkedAt)    ;private RangeTombstoneList makeRandom(int size, int maxItSize, int maxItDistance, int maxMarkedAt)    
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_b3bb7_d93b8/rev_b3bb7-d93b8.revisions;/test/unit/org/apache/cassandra/db/RangeTombstoneListTest.java;@Test    public void addAllRandomTest() throws Throwable    ;@Test    public void addAllRandomTest() throws Throwable    
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_b3bb7_d93b8/rev_b3bb7-d93b8.revisions;/test/unit/org/apache/cassandra/db/RangeTombstoneListTest.java;private static void assertValid(RangeTombstoneList l)    ;private static void assertValid(RangeTombstoneList l)    
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_b8ca8_bbfab/rev_b8ca8-bbfab.revisions;/src/java/org/apache/cassandra/db/ThreadSafeSortedColumns.java;private long addColumnInternal(IColumn column, Allocator allocator)    ;private long addColumnInternal(IColumn column, Allocator allocator)    
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_b8ca8_bbfab/rev_b8ca8-bbfab.revisions;/src/java/org/apache/cassandra/db/ThreadSafeSortedColumns.java;public void addAll(ISortedColumns cm, Allocator allocator, Function<IColumn, IColumn> transformation)    ;public void addAll(ISortedColumns cm, Allocator allocator, Function<IColumn, IColumn> transformation)    
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_b8ca8_bbfab/rev_b8ca8-bbfab.revisions;/src/java/org/apache/cassandra/db/ThreadSafeSortedColumns.java;@Override    public long addAllWithSizeDelta(ISortedColumns cm, Allocator allocator, Function<IColumn, IColumn> transformation)    ;@Override    public long addAllWithSizeDelta(ISortedColumns cm, Allocator allocator, Function<IColumn, IColumn> transformation)    
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_b681f_16da3/rev_b681f-16da3.revisions;/src/java/org/apache/cassandra/utils/obs/OpenBitSet.java;private final int pageCount;private final int pageCount
/home/ines/gjcc/fpfnanalysis/samplerpl/java_orientdb/revisions/rev_bdbc6_d44d1/rev_bdbc6-d44d1.revisions;/distributed/src/main/java/com/orientechnologies/orient/server/hazelcast/OHazelcastDistributedDatabase.java;protected volatile OUser                            lastUser;protected volatile OUser                            lastUser
/home/ines/gjcc/fpfnanalysis/samplerpl/java_orientdb/revisions/rev_bdbc6_d44d1/rev_bdbc6-d44d1.revisions;/distributed/src/main/java/com/orientechnologies/orient/server/hazelcast/OHazelcastDistributedDatabase.java;private void createReplicatorUser(ODatabaseDocumentTx database, final OServerUserConfiguration replicatorUser) ;private void createReplicatorUser(ODatabaseDocumentTx database, final OServerUserConfiguration replicatorUser) 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_c5f4f_fad66/rev_c5f4f-fad66.revisions;/src/java/org/apache/cassandra/gms/Gossiper.java;public void start(int generationNbr)    ;public void start(int generationNbr)    
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_c37fe_bc783/rev_c37fe-bc783.revisions;/src/java/org/apache/cassandra/db/compaction/CompactionInfo.java;private volatile boolean stopRequested ;private volatile boolean stopRequested 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_c37fe_bc783/rev_c37fe-bc783.revisions;/src/java/org/apache/cassandra/db/compaction/CompactionInfo.java;public boolean isStopRequested()        ;public boolean isStopRequested()        
/home/ines/gjcc/fpfnanalysis/samplerpl/java_atmosphere/revisions/rev_c044f_2cf68/rev_c044f-2cf68.revisions;/extras/redis/src/main/java/org/atmosphere/plugin/redis/RedisFilter.java;private void auth(Jedis jedis) ;private void auth(Jedis jedis) 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_atmosphere/revisions/rev_c044f_2cf68/rev_c044f-2cf68.revisions;/modules/cpr/src/main/java/org/atmosphere/cpr/AtmosphereResourceImpl.java;public static final String SKIP_BROADCASTER_CREATION ;public static final String SKIP_BROADCASTER_CREATION 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_atmosphere/revisions/rev_c044f_2cf68/rev_c044f-2cf68.revisions;/modules/cpr/src/main/java/org/atmosphere/cpr/AtmosphereResourceImpl.java;public static final String METEOR ;public static final String METEOR 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_atmosphere/revisions/rev_c044f_2cf68/rev_c044f-2cf68.revisions;/modules/cpr/src/main/java/org/atmosphere/websocket/protocol/EchoProtocol.java;@Override    public AtmosphereRequest onMessage(WebSocket webSocket, String data) ;@Override    public AtmosphereRequest onMessage(WebSocket webSocket, String data) 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_atmosphere/revisions/rev_c044f_2cf68/rev_c044f-2cf68.revisions;/modules/cpr/src/main/java/org/atmosphere/websocket/protocol/EchoProtocol.java;@Override    public AtmosphereRequest onMessage(WebSocket webSocket, byte[] data, int offset, int length) ;@Override    public AtmosphereRequest onMessage(WebSocket webSocket, byte[] data, int offset, int length) 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_atmosphere/revisions/rev_c044f_2cf68/rev_c044f-2cf68.revisions;/modules/cpr/src/main/java/org/atmosphere/websocket/WebSocketProcessor.java;protected final void dispatch(final HttpServletRequest request, final AtmosphereResponse<?> r) ;protected final void dispatch(final HttpServletRequest request, final AtmosphereResponse<?> r) 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_atmosphere/revisions/rev_c044f_2cf68/rev_c044f-2cf68.revisions;/modules/cpr/src/main/java/org/atmosphere/websocket/WebSocketProcessor.java;  public final static class WebSocketException extends Exception ;  public final static class WebSocketException extends Exception 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_atmosphere/revisions/rev_c044f_2cf68/rev_c044f-2cf68.revisions;/modules/cpr/src/main/java/org/atmosphere/websocket/WebSocketProcessor.java;private final AtmosphereResponse r;private final AtmosphereResponse r
/home/ines/gjcc/fpfnanalysis/samplerpl/java_atmosphere/revisions/rev_c044f_2cf68/rev_c044f-2cf68.revisions;/modules/cpr/src/main/java/org/atmosphere/websocket/WebSocketProcessor.java;public WebSocketException(String s, AtmosphereResponse r) ;public WebSocketException(String s, AtmosphereResponse r) 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_atmosphere/revisions/rev_c044f_2cf68/rev_c044f-2cf68.revisions;/modules/cpr/src/main/java/org/atmosphere/websocket/WebSocketProcessor.java;public WebSocketException(Throwable throwable, AtmosphereResponse r) ;public WebSocketException(Throwable throwable, AtmosphereResponse r) 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_atmosphere/revisions/rev_c044f_2cf68/rev_c044f-2cf68.revisions;/modules/cpr/src/main/java/org/atmosphere/websocket/WebSocketProcessor.java;public AtmosphereResponse response() ;public AtmosphereResponse response() 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_atmosphere/revisions/rev_c044f_2cf68/rev_c044f-2cf68.revisions;/modules/cpr/src/main/java/org/atmosphere/cpr/DefaultBroadcaster.java;public static final String ASYNC_TOKEN ;public static final String ASYNC_TOKEN 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_atmosphere/revisions/rev_c044f_2cf68/rev_c044f-2cf68.revisions;/modules/cpr/src/main/java/org/atmosphere/cpr/DefaultBroadcaster.java;private final AtomicBoolean recentActivity ;private final AtomicBoolean recentActivity 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_atmosphere/revisions/rev_c044f_2cf68/rev_c044f-2cf68.revisions;/modules/cpr/src/main/java/org/atmosphere/cpr/DefaultBroadcaster.java;protected void executeAsyncWrite(final AsyncWriteToken token) ;protected void executeAsyncWrite(final AsyncWriteToken token) 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_atmosphere/revisions/rev_c044f_2cf68/rev_c044f-2cf68.revisions;/modules/cpr/src/main/java/org/atmosphere/cpr/DefaultBroadcaster.java;public void cacheLostMessage(AtmosphereResource<?, ?> r) ;public void cacheLostMessage(AtmosphereResource<?, ?> r) 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_atmosphere/revisions/rev_c044f_2cf68/rev_c044f-2cf68.revisions;/modules/cpr/src/main/java/org/atmosphere/cpr/DefaultBroadcaster.java;public AsyncWriteToken(AtmosphereResource<?, ?> resource, Object msg, BroadcasterFuture future, Object originalMessage) ;public AsyncWriteToken(AtmosphereResource<?, ?> resource, Object msg, BroadcasterFuture future, Object originalMessage) 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_atmosphere/revisions/rev_c044f_2cf68/rev_c044f-2cf68.revisions;/modules/cpr/src/main/java/org/atmosphere/websocket/protocol/SimpleHttpProtocol.java;@Override    public AtmosphereRequest onMessage(WebSocket webSocket, String d) ;@Override    public AtmosphereRequest onMessage(WebSocket webSocket, String d) 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_atmosphere/revisions/rev_c044f_2cf68/rev_c044f-2cf68.revisions;/modules/cpr/src/main/java/org/atmosphere/websocket/protocol/SimpleHttpProtocol.java;@Override    public byte[] handleResponse(AtmosphereResponse<?> res, byte[] message, int offset, int length) ;@Override    public byte[] handleResponse(AtmosphereResponse<?> res, byte[] message, int offset, int length) 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_atmosphere/revisions/rev_c044f_2cf68/rev_c044f-2cf68.revisions;/modules/cpr/src/main/java/org/atmosphere/cpr/AtmosphereServlet.java;public String mapping;public String mapping
/home/ines/gjcc/fpfnanalysis/samplerpl/java_atmosphere/revisions/rev_c044f_2cf68/rev_c044f-2cf68.revisions;/modules/cpr/src/main/java/org/atmosphere/container/GlassFishWebSocketSupport.java;private final AtmosphereConfig config;private final AtmosphereConfig config
/home/ines/gjcc/fpfnanalysis/samplerpl/java_atmosphere/revisions/rev_c044f_2cf68/rev_c044f-2cf68.revisions;/modules/cpr/src/main/java/org/atmosphere/container/GlassFishWebSocketSupport.java;public GrizzlyApplication(AtmosphereConfig config) ;public GrizzlyApplication(AtmosphereConfig config) 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_atmosphere/revisions/rev_c044f_2cf68/rev_c044f-2cf68.revisions;/modules/cpr/src/main/java/org/atmosphere/container/GlassFishWebSocketSupport.java;@Override        public void onClose(com.sun.grizzly.websockets.WebSocket w, DataFrame df) ;@Override        public void onClose(com.sun.grizzly.websockets.WebSocket w, DataFrame df) 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_atmosphere/revisions/rev_c044f_2cf68/rev_c044f-2cf68.revisions;/modules/cpr/src/main/java/org/atmosphere/container/GlassFishWebSocketSupport.java;@Override        public void onMessage(com.sun.grizzly.websockets.WebSocket w, String text) ;@Override        public void onMessage(com.sun.grizzly.websockets.WebSocket w, String text) 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_atmosphere/revisions/rev_c044f_2cf68/rev_c044f-2cf68.revisions;/modules/cpr/src/main/java/org/atmosphere/container/GlassFishWebSocketSupport.java;@Override        public void onMessage(com.sun.grizzly.websockets.WebSocket w, byte[] bytes) ;@Override        public void onMessage(com.sun.grizzly.websockets.WebSocket w, byte[] bytes) 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_atmosphere/revisions/rev_c044f_2cf68/rev_c044f-2cf68.revisions;/modules/cpr/src/main/java/org/atmosphere/container/GlassFishWebSocketSupport.java;@Override        public void onPing(com.sun.grizzly.websockets.WebSocket w, byte[] bytes) ;@Override        public void onPing(com.sun.grizzly.websockets.WebSocket w, byte[] bytes) 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_atmosphere/revisions/rev_c044f_2cf68/rev_c044f-2cf68.revisions;/modules/cpr/src/main/java/org/atmosphere/container/GlassFishWebSocketSupport.java;@Override        public void onPong(com.sun.grizzly.websockets.WebSocket w, byte[] bytes) ;@Override        public void onPong(com.sun.grizzly.websockets.WebSocket w, byte[] bytes) 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_atmosphere/revisions/rev_c044f_2cf68/rev_c044f-2cf68.revisions;/modules/cpr/src/main/java/org/atmosphere/container/GlassFishWebSocketSupport.java;@Override        public void onFragment(com.sun.grizzly.websockets.WebSocket w, byte[] bytes, boolean last) ;@Override        public void onFragment(com.sun.grizzly.websockets.WebSocket w, byte[] bytes, boolean last) 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_atmosphere/revisions/rev_c044f_2cf68/rev_c044f-2cf68.revisions;/modules/cpr/src/main/java/org/atmosphere/container/GlassFishWebSocketSupport.java;@Override        public void onFragment(com.sun.grizzly.websockets.WebSocket w, String text, boolean last) ;@Override        public void onFragment(com.sun.grizzly.websockets.WebSocket w, String text, boolean last) 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_atmosphere/revisions/rev_c044f_2cf68/rev_c044f-2cf68.revisions;/modules/cpr/src/main/java/org/atmosphere/container/Tomcat7CometSupport.java;private void bz51881(CometEvent event) throws IOException ;private void bz51881(CometEvent event) throws IOException 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_atmosphere/revisions/rev_c044f_2cf68/rev_c044f-2cf68.revisions;/modules/cpr/src/main/java/org/atmosphere/cpr/AtmosphereRequest.java;@Override    public String getServletPath() ;@Override    public String getServletPath() 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_atmosphere/revisions/rev_c044f_2cf68/rev_c044f-2cf68.revisions;/modules/cpr/src/main/java/org/atmosphere/cpr/AtmosphereRequest.java;@Override    public String getRequestURI() ;@Override    public String getRequestURI() 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_atmosphere/revisions/rev_c044f_2cf68/rev_c044f-2cf68.revisions;/modules/cpr/src/main/java/org/atmosphere/cpr/AtmosphereRequest.java;@Override    public StringBuffer getRequestURL() ;@Override    public StringBuffer getRequestURL() 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_atmosphere/revisions/rev_c044f_2cf68/rev_c044f-2cf68.revisions;/modules/cpr/src/main/java/org/atmosphere/cpr/AtmosphereRequest.java;@Override    public String[] getParameterValues(String s) ;@Override    public String[] getParameterValues(String s) 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_atmosphere/revisions/rev_c044f_2cf68/rev_c044f-2cf68.revisions;/modules/cpr/src/main/java/org/atmosphere/cpr/AtmosphereRequest.java;public Builder attributes(Map<String, Object> attributes) ;public Builder attributes(Map<String, Object> attributes) 
